type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,STA,70:4C:A5:D3:7C:90,-88,11,0,0,0,0,0,0,0,0,0,-95,0,6,0,2578938,0,305,0,0,2.76758,128,[49 17 19 0 -8 15 -8 7 2 6 -2 11 -9 8 -9 5 -11 0 -12 5 -1 9 -14 2 -15 -6 -16 0 -14 5 -14 7 -13 3 -18 4 -21 13 -18 6 -18 2 -17 8 -10 9 -13 11 -14 4 -7 11 -8 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 -24 8 -22 6 -18 6 -11 11 -10 3 -9 3 -2 3 10 -1 5 -8 7 -10 11 -11 14 -11 8 -12 14 -9 20 -11 17 -18 26 -11 20 -9 16 -13 17 -15 20 -10 11 -11 22 -7 16 -6 7 1 10 ]
CSI_DATA,STA,70:4C:A5:D3:7C:90,-88,11,0,0,0,0,0,0,0,0,0,-95,0,6,0,2680349,0,305,0,0,2.86893,128,[49 17 19 0 -17 0 -15 2 -12 -2 -11 -5 -18 -3 -13 -4 -16 -6 -12 -2 -32 -4 -18 -5 -20 -5 -17 -13 -17 -15 -20 -14 -25 -14 -19 -14 -12 -8 -13 -16 -21 -17 -18 -11 -13 -14 -15 -14 -13 -10 -12 -6 -13 -14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6 -16 -3 -15 -5 -14 -7 -10 0 -2 -4 -13 -5 -5 -6 -2 -9 -4 -12 0 -7 -1 -14 -6 -15 -4 -14 1 -16 1 -15 2 -20 -2 -23 -6 -15 1 -18 5 -10 -6 -15 -4 -17 1 -12 -2 -8 0 -7 -3 ]
CSI_DATA,STA,70:4C:A5:D3:7C:90,-86,11,0,0,0,0,0,0,0,0,0,-95,0,6,0,2885357,0,305,0,0,3.07412,128,[49 17 19 0 6 -9 3 -4 7 -7 10 -8 13 -12 16 -3 24 -14 19 -14 21 -5 24 -12 22 -12 18 -19 26 -18 17 -15 22 -18 16 -19 16 -16 20 -17 15 -19 13 -24 9 -14 13 -11 9 -19 8 -16 7 -13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -26 9 -22 7 -24 2 -24 0 -24 1 -20 -4 -22 -7 -13 -12 -15 -8 -12 -11 -8 -7 -10 -12 -5 -6 -4 -7 2 -10 -1 -7 -4 -10 -5 -6 -4 -8 -5 -10 -8 -13 -5 -4 -3 -4 -5 1 0 -4 -3 -2 ]
CSI_DATA,STA,70:4C:A5:D3:7C:90,-85,11,0,0,0,0,0,0,0,0,0,-95,0,6,0,2990186,0,305,0,0,3.17877,128,[49 17 19 0 6 -4 12 1 11 2 14 3 13 2 11 7 16 4 13 10 31 14 23 10 29 10 25 6 28 5 27 0 26 6 38 0 24 -5 28 -7 29 -7 30 -6 27 -5 25 -3 24 -6 19 -8 18 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 -15 16 -18 22 -16 19 -7 20 -7 21 -6 17 -5 22 2 22 1 13 6 12 6 20 3 14 11 16 10 13 2 8 0 8 -1 7 2 5 -6 16 -5 6 -2 7 -7 4 -10 -3 -17 4 -16 3 -12 ]
CSI_DATA,STA,70:4C:A5:D3:7C:90,-86,11,0,0,0,0,0,0,0,0,0,-95,0,6,0,3089958,0,305,0,0,3.2786,128,[49 17 19 0 1 8 3 -2 3 7 2 7 -1 7 0 7 2 14 -2 20 3 33 6 21 2 30 -2 22 4 29 1 25 8 32 14 33 10 23 9 26 17 23 8 21 14 11 11 15 12 13 9 12 11 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 -1 18 4 20 7 22 14 18 18 11 13 11 15 7 20 7 18 0 17 -2 20 0 19 -3 19 -1 22 2 16 5 20 -2 13 5 18 -2 14 6 10 5 9 4 7 5 2 6 -2 6 -1 6 1 ]
CSI_DATA,STA,70:4C:A5:D3:7C:90,-86,11,0,0,0,0,0,0,0,0,0,-95,0,6,0,3192396,0,305,0,0,3.38098,128,[49 17 19 0 -11 10 -7 4 -9 4 -16 -2 -18 -8 -15 -6 -3 -10 -9 5 -11 11 -27 0 -25 -2 -24 5 -31 11 -27 3 -20 2 -27 12 -21 9 -17 13 -14 13 -15 9 -18 19 -17 15 -5 13 -6 12 -8 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -26 9 -28 16 -21 7 -21 7 -25 3 -28 5 -17 0 -20 -8 -23 -11 -27 -6 -23 4 -12 -2 -20 -13 -17 -2 -19 -13 -8 -13 -14 -3 -19 -8 -4 4 -16 -4 -7 2 -11 -7 -8 -2 -3 -1 1 1 7 3 ]
CSI_DATA,STA,70:4C:A5:D3:7C:90,-85,11,0,0,0,0,0,0,0,0,0,-95,0,6,0,3397172,0,305,0,0,3.58587,128,[49 17 19 0 10 -9 6 -2 18 -4 14 -1 13 0 19 0 24 -6 20 6 34 -8 25 7 33 -6 29 1 24 4 27 -10 28 -1 24 -9 24 -9 16 -17 13 -16 12 -11 13 -16 14 -15 16 -11 9 -13 7 -14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 -24 24 -21 29 -18 22 -15 28 -12 13 -16 29 -8 21 -9 15 -4 14 -4 14 4 12 2 15 -4 11 -1 9 -2 14 3 8 -2 12 1 7 4 11 3 12 -7 8 -3 2 0 6 -3 1 0 5 -3 ]
CSI_DATA,STA,70:4C:A5:D3:7C:90,-88,11,0,0,0,0,0,0,0,0,0,-95,0,6,0,3499567,0,305,0,0,3.68814,128,[49 17 19 0 -5 5 -7 3 -6 9 -9 6 -11 13 -11 6 -16 10 -16 12 -7 13 -17 12 -25 11 -20 15 -22 20 -18 11 -23 22 -17 18 -16 20 -9 22 -17 24 -12 22 -9 16 -7 15 -6 16 -2 11 -2 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 5 24 8 29 15 21 14 15 10 16 14 15 8 6 13 7 19 6 7 3 8 6 1 0 6 0 7 -3 4 -4 6 -4 4 0 3 -4 3 -4 2 -8 7 3 5 6 4 0 2 2 1 5 4 ]
CSI_DATA,STA,70:4C:A5:D3:7C:90,-87,11,0,0,0,0,0,0,0,0,0,-95,0,6,0,3807026,0,305,0,0,3.99566,128,[49 17 19 0 8 -8 18 2 18 -4 14 2 20 -2 27 5 17 5 32 1 25 -7 24 -3 32 5 28 8 23 2 15 4 22 10 18 3 22 3 22 4 25 5 18 -1 19 1 12 -2 16 6 18 -6 19 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 25 -10 28 -12 17 -22 22 -15 16 -14 19 -9 15 -13 10 -13 13 -7 6 -6 6 0 7 1 3 3 -1 3 0 12 5 6 3 6 2 7 2 9 -2 10 -1 9 -2 20 5 9 9 6 2 19 1 ]
CSI_DATA,STA,70:4C:A5:D3:7C:90,-87,11,0,0,0,0,0,0,0,0,0,-95,0,6,0,3909261,0,305,0,0,4.09802,128,[49 17 19 0 -12 14 -10 7 -21 12 -20 0 -20 4 -25 10 -24 1 -18 9 -13 -8 -18 -2 -24 6 -23 7 -20 4 -20 8 -16 4 -11 3 -16 12 -13 11 -16 10 -18 10 -13 12 -13 17 -21 14 -20 19 -14 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 -24 17 -25 19 -19 20 -20 14 -19 18 -14 11 -8 13 -4 10 1 9 -4 -3 -6 2 -1 -8 7 -12 7 -6 -4 -12 5 -10 -4 -9 3 -19 -2 -17 12 -20 0 -18 5 -14 3 -16 6 -22 2 -10 8 ]
CSI_DATA,STA,70:4C:A5:D3:7C:90,-87,11,0,0,0,0,0,0,0,0,0,-95,0,6,0,4011578,0,305,0,0,4.20015,128,[49 17 19 0 4 -20 0 -12 3 -13 2 -11 2 -13 0 -13 9 -12 2 -13 15 -25 14 -16 5 -10 6 -7 4 -9 16 -15 7 -10 11 -12 7 -15 4 -19 8 -17 1 -13 3 -17 0 -15 0 -17 -3 -16 -3 -17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 24 -9 18 -7 19 -13 20 -9 18 -9 16 -4 7 -1 3 -4 5 -5 2 -4 -5 2 -9 3 -7 7 -8 9 -10 7 -12 3 -12 10 -17 9 -17 6 -15 8 -20 12 -16 9 -25 6 -17 0 -13 2 -18 ]
CSI_DATA,STA,70:4C:A5:D3:88:48,-74,11,1,4,0,1,1,1,0,0,1,-94,1,6,0,4152843,0,102,0,0,4.34183,256,[102 -32 5 0 -12 -9 -14 -7 -17 -2 -17 1 -17 1 -19 2 -21 6 -25 7 -23 7 -29 12 -28 13 -30 13 -32 16 -34 15 -35 16 -34 11 -36 12 -33 9 -30 8 -28 7 -26 5 -24 4 -19 2 -15 0 -12 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -13 -2 -12 -4 -10 -4 -9 -5 -8 -5 -7 -7 -7 -7 -7 -9 -7 -10 -7 -9 -7 -11 -7 -9 -8 -11 -6 -11 -7 -12 -9 -10 -8 -11 -11 -10 -12 -10 -9 -11 -11 -9 -12 -11 -11 -11 -15 -10 -12 -10 -11 ]
CSI_DATA,STA,70:4C:A5:D3:88:48,-74,11,0,0,0,0,0,0,0,0,0,-94,0,6,0,4184987,0,305,0,0,4.37366,128,[49 17 19 0 -8 -12 -9 -12 -13 -10 -12 -8 -17 -10 -21 -6 -22 -3 -25 -6 -26 1 -31 -4 -31 -1 -34 2 -37 -1 -36 -1 -35 -1 -41 -5 -37 -5 -34 -4 -34 -8 -30 -5 -24 -9 -25 -10 -21 -7 -15 -10 -11 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 -13 4 -11 3 -14 4 -11 -1 -9 0 -10 -1 -7 -1 -9 -2 -7 -4 -9 -3 -9 -8 -9 -5 -9 -7 -10 -6 -11 -7 -13 -8 -11 -4 -11 -7 -13 -6 -15 -6 -14 -7 -17 -5 -15 -5 -17 -9 -17 -9 -16 ]
